thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,1,3,001,31,m,r,calibration,0.55,2,0,1,0.347354013008391,-0.6306903787402434,1,False,0.9174126998987049,False,square,square,0.9585022178944526,4.179182766004295,748.0737151147687,246.11496440673346,988,[np.int64(968)],-0.6105307855798056,3.2449087058269095,2.055422663760532,0.0257181206205907,0.02148187862845949,,,,,,,,,,3,001,31,m,r,,,,,,,
,,2,3,001,31,m,r,calibration,0.55,2,0,2,0.347354013008391,-0.6306903787402434,0,False,1.4978129998780787,False,square,dot,0.8159747285924219,7.323516448846755,1325.5564772412627,173.64064544741478,1484,[np.int64(924)],-0.05001588787199827,3.2319921310993145,2.0487151302990343,0.026606840000665752,0.021650718437986983,,,,,,,,,,3,001,31,m,r,,,,,,,
,,3,3,001,31,m,r,calibration,0.55,2,0,3,0.47090191089840744,-0.11652402308997703,0,False,1.0609295000322163,False,square,dot,0.6935525476814474,6.094028517121832,1103.0191615990516,186.45218463994652,429,[np.int64(629)],0.3722450056771243,3.2366601935202266,2.0483203891301978,0.027428518158235125,0.021783420862527256,,,,,,,,,,3,001,31,m,r,,,,,,,
,,4,3,001,31,m,r,calibration,0.55,2,0,4,0.5981210736084265,0.3976423325602886,1,False,2.487753399880603,False,square,square,0.6781110502246894,2.8693258634476853,519.347981284031,27.69700613324095,1536,[np.int64(758)],0.24769833187338677,3.243746057219266,2.0521468999012367,0.027099945023273286,0.02173055816702293,,,,,,,,,,3,001,31,m,r,,,,,,,
,,5,3,001,31,m,r,calibration,0.55,2,0,5,0.5981210736084265,0.3976423325602886,0,False,1.3841830999590456,False,square,dot,0.613597463239484,14.734213719304098,2666.8926831940416,216.30180004434186,201,[np.int64(979)],0.628428685562418,3.168109681079932,2.0148800598166985,0.02826781468764369,0.021890415930950074,,,,,,,,,,3,001,31,m,r,,,,,,,
,,6,3,001,31,m,r,calibration,0.55,2,0,6,0.6580745541515514,0.654725510385422,1,False,0.9313094997778535,False,dot,dot,0.6007945081972881,6.13933644201827,1111.219896005307,128.38323755633755,1235,[np.int64(886)],0.5245554392194002,3.175669345342914,2.019236701564263,0.027935522575787866,0.021846306358227537,,,,,,,,,,3,001,31,m,r,,,,,,,
,,7,3,001,31,m,r,calibration,0.55,2,0,7,0.6580745541515514,0.654725510385422,0,False,1.2153823000844568,False,dot,square,0.5521320056740753,10.724643386417469,1941.1604529415617,167.98527935069723,303,[np.int64(642)],0.8388365591024383,3.1022536689770837,1.9802536690585812,0.029086047781549246,0.021972298063908234,,,,,,,,,,3,001,31,m,r,,,,,,,
,,8,3,001,31,m,r,calibration,0.55,2,0,8,0.7133701336716126,0.9118086882105548,1,False,0.7996304999105632,False,dot,dot,0.540006059995996,10.681278701387004,1933.3114449510476,210.22511093440167,997,[np.int64(1566)],0.7517525369333434,3.116349955948394,1.9880363161344838,0.028741862072685455,0.02193591291072033,,,,,,,,,,3,001,31,m,r,,,,,,,
,,9,3,001,31,m,r,calibration,0.55,2,0,9,0.7133701336716126,0.9118086882105548,1,False,0.8982815998606384,False,dot,dot,0.5236723561590606,11.454259723006427,2073.221009864163,217.1150569178885,168,[np.int64(1515)],0.6714577716022978,3.143967718580651,2.002374538855502,0.02838140091680319,0.021893527686256728,,,,,,,,,,3,001,31,m,r,,,,,,,
,,10,3,001,31,m,r,calibration,0.55,2,0,10,0.7133701336716126,0.9118086882105548,1,False,1.2812838000245392,False,square,square,0.5051069980861315,18.934446694738558,3427.134851747679,199.87520891973173,1159,[np.int64(864)],0.5989781561045987,3.1835427676005326,2.022132602438797,0.028007048362144227,0.02184486792449426,,,,,,,,,,3,001,31,m,r,,,,,,,
,,11,3,001,31,m,r,calibration,0.55,2,0,11,0.7133701336716126,0.9118086882105548,1,False,1.3956770000513643,False,square,square,0.4860901415115253,16.719296248781667,3026.192621029482,208.71017117785144,836,[np.int64(148)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,12,3,001,31,m,r,calibration,0.55,2,0,12,0.6580745541515514,0.654725510385422,1,False,0.6535794998053461,False,dot,dot,0.47403526563563914,19.82785134078689,3588.8410926824267,157.55256636258892,913,[np.int64(422)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,13,3,001,31,m,r,calibration,0.55,2,0,13,0.6580745541515514,0.654725510385422,1,False,0.6355700001586229,False,dot,dot,0.46123487643918687,18.950595298873292,3430.057749096066,227.42799145287367,72,[np.int64(1110)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,14,3,001,31,m,r,calibration,0.55,2,0,14,0.6580745541515514,0.654725510385422,1,False,0.9381319000385702,False,dot,dot,0.44856682144357646,16.00274515987323,2896.4968739370543,204.96057155819094,555,[np.int64(919)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,15,3,001,31,m,r,calibration,0.55,2,0,15,0.5981210736084265,0.3976423325602886,1,False,0.6708841000217944,False,square,square,0.44406929130599826,16.547875395268836,2995.165446543659,207.37343293252744,964,[np.int64(969)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,16,3,001,31,m,r,calibration,0.55,2,0,16,0.5981210736084265,0.3976423325602886,1,False,0.6180267001036555,False,square,square,0.4384592523107413,11.446214595784133,2071.764841836928,165.49375771110482,875,[np.int64(1031)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,17,3,001,31,m,r,calibration,0.55,2,0,17,0.5981210736084265,0.3976423325602886,1,False,0.8023626999929547,False,square,square,0.4321639616179474,15.144997850028101,2741.244610855086,187.5486434735677,1345,[np.int64(1338)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,18,3,001,31,m,r,calibration,0.55,2,0,18,0.5350820483873121,0.14055915473515587,1,False,0.7711818001698703,False,square,square,0.434311007083972,16.022007676390942,2899.9833894267604,233.7054830104141,1171,[np.int64(1038)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,19,3,001,31,m,r,calibration,0.55,2,0,19,0.5350820483873121,0.14055915473515587,1,False,0.6684999000281096,False,square,square,0.4346142798446184,12.792280405027272,2315.402753309936,224.03542569281623,791,[np.int64(1576)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,20,3,001,31,m,r,calibration,0.55,2,0,20,0.5350820483873121,0.14055915473515587,1,False,0.5353082998190075,False,square,square,0.43327976349705893,15.151739285624352,2742.4648106980076,211.59502990949542,921,[np.int64(554)],-0.019203671514459786,3.4191103908845695,2.1310544492648518,0.024575173399648573,0.02117725816794382,,,,,,,,,,3,001,31,m,r,,,,,,,
,,21,3,001,31,m,r,calibration,0.55,2,0,21,0.47090191089840744,-0.11652402308997703,1,False,1.0383216999471188,False,dot,dot,0.4405266586537035,9.264768940783286,1676.9231782817747,221.77986954919334,1182,[np.int64(1006)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,22,3,001,31,m,r,calibration,0.55,2,0,22,0.47090191089840744,-0.11652402308997703,1,False,0.9373212000355124,False,square,square,0.44542259953589475,8.746218274048715,1583.0655076028174,372.37347259853,1071,[np.int64(1548)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,23,3,001,31,m,r,calibration,0.55,2,0,23,0.47090191089840744,-0.11652402308997703,1,False,0.9188294999767095,False,dot,dot,0.44796448829295965,10.563376885427788,1911.9712162624296,169.74921826380316,1174,[np.int64(531)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,24,3,001,31,m,r,calibration,0.55,2,0,24,0.47090191089840744,-0.11652402308997703,1,False,0.5201191001106054,False,dot,dot,0.4483840065420782,8.569555811356215,1551.089601855475,266.1017277722452,182,[np.int64(526)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,25,3,001,31,m,r,calibration,0.55,2,0,25,0.40766968306220214,-0.37360720091511007,1,False,1.3675561000127345,False,dot,dot,0.4574054486883648,6.6607432561297015,1205.594529359476,329.78702487478944,98,[np.int64(1051)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,26,3,001,31,m,r,calibration,0.55,2,0,26,0.40766968306220214,-0.37360720091511007,0,False,0.7359900998417288,False,square,dot,0.3840358792037734,7.224716032183493,1307.6736018252122,455.1748761527562,804,[np.int64(1489)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,27,3,001,31,m,r,calibration,0.55,2,0,27,0.47090191089840744,-0.11652402308997703,1,False,0.6010276998858899,False,dot,dot,0.3810170737744448,10.0371668189143,1816.7271942234886,205.7647104250017,1095,[np.int64(1267)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,28,3,001,31,m,r,calibration,0.55,2,0,28,0.47090191089840744,-0.11652402308997703,1,False,1.3815995999611914,False,dot,dot,0.377096025274476,10.313481148345332,1866.7400878505052,254.39551678053974,1414,[np.int64(1180)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,29,3,001,31,m,r,calibration,0.55,2,0,29,0.47090191089840744,-0.11652402308997703,1,False,0.6706147000659257,False,dot,dot,0.37264448574317927,7.178122474004179,1299.2401677947564,344.81897930425265,674,[np.int64(333)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,30,3,001,31,m,r,calibration,0.55,2,0,30,0.47090191089840744,-0.11652402308997703,1,False,0.5364532999228686,False,square,square,0.3680181562938684,11.28383694288809,2042.3744866627444,281.5853130181523,1280,[np.int64(1162)],-0.3516601734187474,3.5157932240816527,2.174678326565549,0.022589051680800262,0.020596416695895705,,,,,,,,,,3,001,31,m,r,,,,,,,
,,31,3,001,31,m,r,calibration,0.55,2,0,31,0.40766968306220214,-0.37360720091511007,1,False,0.5688457998912781,False,dot,dot,0.37108069087687034,4.674668844634716,846.1150608788837,321.45597191227887,369,[np.int64(310)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,32,3,001,31,m,r,calibration,0.55,2,0,32,0.40766968306220214,-0.37360720091511007,1,False,0.5875837998464704,False,dot,dot,0.3732814053265832,6.581773153292495,1191.3009407459417,328.02651393204184,1184,[np.int64(586)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,33,3,001,31,m,r,calibration,0.55,2,0,33,0.40766968306220214,-0.37360720091511007,0,False,0.9192666001617908,False,square,dot,0.32531690516101713,5.758719091353735,1042.328155535026,402.59734935030383,27,[np.int64(570)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,34,3,001,31,m,r,calibration,0.55,2,0,34,0.47090191089840744,-0.11652402308997703,1,False,0.6459301998838782,False,square,square,0.3192978734711193,8.422162635604321,1524.4114370443822,133.91549454702556,1279,[np.int64(641)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,35,3,001,31,m,r,calibration,0.55,2,0,35,0.47090191089840744,-0.11652402308997703,1,False,0.6652106000110507,False,dot,dot,0.31375664456622543,7.638753027974178,1382.6142980633263,81.74594099763165,1538,[np.int64(1288)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,36,3,001,31,m,r,calibration,0.55,2,0,36,0.40766968306220214,-0.37360720091511007,1,False,0.7369918001350015,False,dot,dot,0.3145898718330152,6.379836577687234,1154.7504205613893,259.33111348824207,203,[np.int64(1592)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,37,3,001,31,m,r,calibration,0.55,2,0,37,0.40766968306220214,-0.37360720091511007,1,False,0.5872786999680102,False,square,square,0.31518791856269873,8.659456827455568,1567.3616857694578,423.62903490648455,363,[np.int64(1360)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,38,3,001,31,m,r,calibration,0.55,2,0,38,0.40766968306220214,-0.37360720091511007,0,False,1.1528827999718487,False,square,dot,0.28314775843429996,4.253873494411701,769.9511024885179,256.6750085417264,619,[np.int64(78)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,39,3,001,31,m,r,calibration,0.55,2,0,39,0.47090191089840744,-0.11652402308997703,1,False,0.7685678000561893,False,square,square,0.27728756306688956,5.542670662013591,1003.2233898244599,307.87799795950144,1573,[np.int64(967)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,40,3,001,31,m,r,calibration,0.55,2,0,40,0.47090191089840744,-0.11652402308997703,1,False,0.6000425000675023,False,square,square,0.2721119631454966,7.034373582582905,1273.2216184475058,123.9283083672542,418,[np.int64(66)],-0.3799275621324889,3.6502566817873427,2.23716790238832,0.02197378115936325,0.020369186719089365,,,,,,,,,,3,001,31,m,r,,,,,,,
,,41,3,001,31,m,r,calibration,0.55,2,0,41,0.40766968306220214,-0.37360720091511007,1,False,0.570082199992612,False,square,square,0.2720917159442676,5.5573375322769705,1005.8780933421317,339.5187631276038,180,[np.int64(188)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,42,3,001,31,m,r,calibration,0.55,2,0,42,0.40766968306220214,-0.37360720091511007,1,False,0.4859819000121206,False,dot,dot,0.2720681085607427,8.40497468154265,1521.3004173592194,287.0904499813974,120,[np.int64(542)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,43,3,001,31,m,r,calibration,0.55,2,0,43,0.40766968306220214,-0.37360720091511007,1,False,0.6711607999168336,False,square,square,0.2720516946630312,5.497510629546972,995.049423948002,168.15147877705658,230,[np.int64(365)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,44,3,001,31,m,r,calibration,0.55,2,0,44,0.40766968306220214,-0.37360720091511007,1,False,0.5703255999833345,False,square,square,0.27205329647968085,2.8115488239071387,508.8903371271921,107.34795447334105,524,[np.int64(759)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,45,3,001,31,m,r,calibration,0.55,2,0,45,0.40766968306220214,-0.37360720091511007,1,False,0.5705053000710905,False,square,square,0.2720837007351321,7.013921189940435,1269.5197353792187,160.61922950785907,1314,[np.int64(1562)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,46,3,001,31,m,r,calibration,0.55,2,0,46,0.40766968306220214,-0.37360720091511007,1,False,0.6208335000555962,False,dot,dot,0.2721532216169461,2.0301507991800882,367.45729465159593,339.6901955297865,651,[np.int64(386)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,47,3,001,31,m,r,calibration,0.55,2,0,47,0.347354013008391,-0.6306903787402434,0,False,1.2475542000029236,False,dot,square,0.23587384083204516,5.959839777271412,1078.7309996861256,122.17935947340146,1377,[np.int64(1358)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,48,3,001,31,m,r,calibration,0.55,2,0,48,0.40766968306220214,-0.37360720091511007,0,False,0.8827812001109123,False,square,dot,0.22222260064260313,8.43264553229235,1526.3088413449154,232.6432460766914,1584,[np.int64(899)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,49,3,001,31,m,r,calibration,0.55,2,0,49,0.40766968306220214,-0.37360720091511007,1,False,0.4807040998712182,False,dot,dot,0.22001077374527467,7.559531036083081,1368.2751175310377,306.0707859450784,938,[np.int64(491)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,50,3,001,31,m,r,calibration,0.55,2,0,50,0.40766968306220214,-0.37360720091511007,1,False,0.6989867000374943,False,dot,dot,0.21795010571166037,5.989407880030351,1084.0828262854934,534.6375530183911,1387,[np.int64(1055)],-0.43625497344185915,3.7923895744844462,2.2970705602839305,0.021262280857655094,0.020094349628837233,,,,,,,,,,3,001,31,m,r,,,,,,,
,,51,3,001,31,m,r,calibration,0.55,2,0,51,0.40766968306220214,-0.37360720091511007,1,False,1.0869863000698388,False,dot,dot,0.2160536076499302,7.4518371218786985,1348.7825190600445,297.4338848515552,364,[np.int64(879)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,52,3,001,31,m,r,calibration,0.55,2,0,52,0.40766968306220214,-0.37360720091511007,1,False,0.5874018999747932,False,dot,dot,0.21432946883068943,7.557451978099327,1367.8988080359782,335.94936358856967,1084,[np.int64(615)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,53,3,001,31,m,r,calibration,0.55,2,0,53,0.40766968306220214,-0.37360720091511007,1,False,0.7190376999787986,False,dot,dot,0.21278167426919858,7.827819774435823,1416.835379172884,344.1254159892123,1076,[np.int64(13)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,54,3,001,31,m,r,calibration,0.55,2,0,54,0.40766968306220214,-0.37360720091511007,1,False,0.6704392000101507,False,dot,dot,0.21141060874220663,6.826059121011018,1235.5167009029942,493.2965208890152,926,[np.int64(1456)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,55,3,001,31,m,r,calibration,0.55,2,0,55,0.40766968306220214,-0.37360720091511007,0,False,0.8037040000781417,False,dot,square,0.19983599084176729,5.601071556072145,1013.7939516490582,366.59232514809645,1531,[np.int64(552)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,56,3,001,31,m,r,calibration,0.55,2,0,56,0.40766968306220214,-0.37360720091511007,1,False,0.6642020000144839,False,dot,dot,0.19813171705209381,8.417193503570036,1523.5120241461766,258.5423955561397,387,[np.int64(668)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,57,3,001,31,m,r,calibration,0.55,2,0,57,0.40766968306220214,-0.37360720091511007,1,False,0.5650684998836368,False,square,square,0.1966122557418615,8.526327970069433,1543.2653625825674,392.6952298181217,9,[np.int64(494)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,58,3,001,31,m,r,calibration,0.55,2,0,58,0.40766968306220214,-0.37360720091511007,1,False,0.5702190001029521,False,dot,dot,0.1952698051655323,7.519433234158233,1361.0174153826401,356.6395108318299,1404,[np.int64(1131)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,59,3,001,31,m,r,calibration,0.55,2,0,59,0.40766968306220214,-0.37360720091511007,0,False,0.9842429999262094,False,square,dot,0.18703901921963956,6.9366560924383185,1255.5347527313356,339.1487049583004,1075,[np.int64(1527)],nan,nan,nan,nan,nan,,,,,,,,,,3,001,31,m,r,,,,,,,
,,60,3,001,31,m,r,calibration,0.55,2,0,60,0.40766968306220214,-0.37360720091511007,1,False,0.6013112000655383,False,dot,dot,0.1853989453144215,6.880263851097213,1245.3277570485957,575.2234069228952,863,[np.int64(109)],-0.45314549018358624,3.6572844482630487,2.213196918097859,0.021147618242231152,0.020020587295200953,,,,,,,,,,3,001,31,m,r,,,,,,,
,,61,3,001,31,m,r,calibration,0.85,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,0.5319148998241872,False,dot,dot,0.8833941500202273,14.721021632899193,2664.504915554754,225.1625035503558,922,[np.int64(186)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,3,001,31,m,r,0.21144361937432377,True,,,,,
,,62,3,001,31,m,r,calibration,0.85,2,-1,2,0.5350820483873121,0.14055915473515587,1,False,0.553865100024268,False,square,square,0.8974722567509856,14.670141367381346,2655.2955874960235,193.90243352040366,1049,[np.int64(910)],0.3118133766571681,3.2082444668428995,2.0424419558677074,0.025480950703595955,0.02143037331807896,,,,,,,,,,3,001,31,m,r,0.21144361937432377,True,,,,,
,,63,3,001,31,m,r,calibration,0.85,2,-1,3,0.5350820483873121,0.14055915473515587,1,False,0.6351662001106888,False,dot,dot,0.8872830967337415,16.053873386102637,2905.7510828845775,182.78106223309751,1040,[np.int64(19)],0.12417907816641394,3.202036049568465,2.0413069970393267,0.025192955999298612,0.021365090692057793,,,,,,,,,,3,001,31,m,r,0.21144361937432377,True,,,,,
,,64,3,001,31,m,r,calibration,0.85,2,-1,4,0.5350820483873121,0.14055915473515587,1,False,0.8032464000862092,False,dot,dot,0.8556339725168699,14.200636787020072,2570.315258450633,255.6694558356508,948,[np.int64(618)],-0.05217551202368467,3.212904805647718,2.0470640208696436,0.02487584370063665,0.021289789542834836,,,,,,,,,,3,001,31,m,r,0.21144361937432377,True,,,,,
,,65,3,001,31,m,r,calibration,0.85,2,-1,5,0.5981210736084265,0.3976423325602886,1,False,0.5867747999727726,False,square,square,0.8003514367271172,17.192966855505126,3111.9270008464277,211.64263496813956,246,[np.int64(210)],-0.19317776838267303,3.249692783827168,2.061588839060837,0.024504387610261986,0.02119693986790726,,,,,,,,,,3,001,31,m,r,0.21144361937432377,True,,,,,
